"source","target","type","id","label","weight"
95,102,"Directed",3630,NA,1
95,103,"Directed",3631,NA,1
95,104,"Directed",3632,NA,1
95,105,"Directed",3633,NA,1
95,106,"Directed",3634,NA,1
95,107,"Directed",3635,NA,1
95,108,"Directed",3636,NA,1
95,110,"Directed",3637,NA,1
95,111,"Directed",3638,NA,1
95,115,"Directed",3639,NA,1
95,116,"Directed",3640,NA,1
95,117,"Directed",3641,NA,1
95,122,"Directed",3642,NA,1
95,124,"Directed",3643,NA,1
95,125,"Directed",3644,NA,1
95,127,"Directed",3645,NA,1
95,128,"Directed",3646,NA,1
95,129,"Directed",3647,NA,1
95,130,"Directed",3648,NA,1
95,131,"Directed",3649,NA,1
95,133,"Directed",3650,NA,1
95,134,"Directed",3651,NA,1
95,136,"Directed",3652,NA,1
95,137,"Directed",3653,NA,1
95,138,"Directed",3654,NA,1
95,143,"Directed",3655,NA,1
95,144,"Directed",3656,NA,1
95,145,"Directed",3657,NA,1
95,146,"Directed",3658,NA,1
96,57,"Directed",3659,NA,1
96,88,"Directed",3660,NA,1
96,89,"Directed",3661,NA,1
96,90,"Directed",3662,NA,1
96,91,"Directed",3663,NA,1
96,92,"Directed",3664,NA,1
96,93,"Directed",3665,NA,1
96,94,"Directed",3666,NA,1
96,95,"Directed",3667,NA,1
96,98,"Directed",3668,NA,1
96,99,"Directed",3669,NA,1
96,101,"Directed",3670,NA,1
96,102,"Directed",3671,NA,1
96,104,"Directed",3672,NA,1
96,106,"Directed",3673,NA,1
96,107,"Directed",3674,NA,1
96,108,"Directed",3675,NA,1
96,116,"Directed",3676,NA,1
96,128,"Directed",3677,NA,1
96,133,"Directed",3678,NA,1
96,137,"Directed",3679,NA,1
96,138,"Directed",3680,NA,1
96,145,"Directed",3681,NA,1
97,88,"Directed",3682,NA,1
97,89,"Directed",3683,NA,1
97,90,"Directed",3684,NA,1
97,91,"Directed",3685,NA,1
97,92,"Directed",3686,NA,1
97,93,"Directed",3687,NA,1
97,94,"Directed",3688,NA,1
97,95,"Directed",3689,NA,1
97,96,"Directed",3690,NA,1
97,98,"Directed",3691,NA,1
97,99,"Directed",3692,NA,1
97,100,"Directed",3693,NA,1
97,101,"Directed",3694,NA,1
97,102,"Directed",3695,NA,1
97,103,"Directed",3696,NA,1
97,104,"Directed",3697,NA,1
97,105,"Directed",3698,NA,1
97,106,"Directed",3699,NA,1
97,107,"Directed",3700,NA,1
97,108,"Directed",3701,NA,1
98,1,"Directed",3702,NA,1
98,4,"Directed",3703,NA,1
98,6,"Directed",3704,NA,1
98,10,"Directed",3705,NA,1
98,11,"Directed",3706,NA,1
98,16,"Directed",3707,NA,1
98,19,"Directed",3708,NA,1
98,20,"Directed",3709,NA,1
98,21,"Directed",3710,NA,1
98,22,"Directed",3711,NA,1
98,24,"Directed",3712,NA,1
98,25,"Directed",3713,NA,1
98,27,"Directed",3714,NA,1
98,29,"Directed",3715,NA,1
98,31,"Directed",3716,NA,1
98,34,"Directed",3717,NA,1
98,35,"Directed",3718,NA,1
98,36,"Directed",3719,NA,1
98,37,"Directed",3720,NA,1
98,40,"Directed",3721,NA,1
98,42,"Directed",3722,NA,1
98,43,"Directed",3723,NA,1
98,44,"Directed",3724,NA,1
98,45,"Directed",3725,NA,1
98,50,"Directed",3726,NA,1
98,51,"Directed",3727,NA,1
98,52,"Directed",3728,NA,1
98,54,"Directed",3729,NA,1
98,55,"Directed",3730,NA,1
98,56,"Directed",3731,NA,1
98,57,"Directed",3732,NA,1
98,58,"Directed",3733,NA,1
98,59,"Directed",3734,NA,1
98,61,"Directed",3735,NA,1
98,62,"Directed",3736,NA,1
98,63,"Directed",3737,NA,1
98,66,"Directed",3738,NA,1
98,68,"Directed",3739,NA,1
98,69,"Directed",3740,NA,1
98,70,"Directed",3741,NA,1
98,71,"Directed",3742,NA,1
98,73,"Directed",3743,NA,1
98,76,"Directed",3744,NA,1
98,79,"Directed",3745,NA,1
98,81,"Directed",3746,NA,1
98,83,"Directed",3747,NA,1
98,84,"Directed",3748,NA,1
98,85,"Directed",3749,NA,1
98,86,"Directed",3750,NA,1
98,87,"Directed",3751,NA,1
98,88,"Directed",3752,NA,1
98,89,"Directed",3753,NA,1
98,90,"Directed",3754,NA,1
98,91,"Directed",3755,NA,1
98,92,"Directed",3756,NA,1
98,93,"Directed",3757,NA,1
98,94,"Directed",3758,NA,1
98,95,"Directed",3759,NA,1
98,96,"Directed",3760,NA,1
98,99,"Directed",3761,NA,1
98,100,"Directed",3762,NA,1
98,101,"Directed",3763,NA,1
98,102,"Directed",3764,NA,1
98,103,"Directed",3765,NA,1
98,104,"Directed",3766,NA,1
98,105,"Directed",3767,NA,1
98,106,"Directed",3768,NA,1
98,107,"Directed",3769,NA,1
98,108,"Directed",3770,NA,1
98,110,"Directed",3771,NA,1
98,111,"Directed",3772,NA,1
98,114,"Directed",3773,NA,1
98,116,"Directed",3774,NA,1
98,117,"Directed",3775,NA,1
98,119,"Directed",3776,NA,1
98,122,"Directed",3777,NA,1
98,125,"Directed",3778,NA,1
98,126,"Directed",3779,NA,1
98,127,"Directed",3780,NA,1
98,128,"Directed",3781,NA,1
98,129,"Directed",3782,NA,1
98,130,"Directed",3783,NA,1
98,132,"Directed",3784,NA,1
98,133,"Directed",3785,NA,1
98,134,"Directed",3786,NA,1
98,135,"Directed",3787,NA,1
98,136,"Directed",3788,NA,1
98,137,"Directed",3789,NA,1
98,138,"Directed",3790,NA,1
98,139,"Directed",3791,NA,1
98,140,"Directed",3792,NA,1
98,143,"Directed",3793,NA,1
98,145,"Directed",3794,NA,1
98,148,"Directed",3795,NA,1
99,31,"Directed",3796,NA,1
99,34,"Directed",3797,NA,1
99,38,"Directed",3798,NA,1
99,51,"Directed",3799,NA,1
99,54,"Directed",3800,NA,1
99,58,"Directed",3801,NA,1
99,59,"Directed",3802,NA,1
99,63,"Directed",3803,NA,1
99,71,"Directed",3804,NA,1
99,73,"Directed",3805,NA,1
99,79,"Directed",3806,NA,1
99,88,"Directed",3807,NA,1
99,89,"Directed",3808,NA,1
99,90,"Directed",3809,NA,1
99,92,"Directed",3810,NA,1
99,95,"Directed",3811,NA,1
99,96,"Directed",3812,NA,1
99,98,"Directed",3813,NA,1
99,100,"Directed",3814,NA,1
99,102,"Directed",3815,NA,1
99,104,"Directed",3816,NA,1
99,116,"Directed",3817,NA,1
99,128,"Directed",3818,NA,1
99,133,"Directed",3819,NA,1
99,138,"Directed",3820,NA,1
100,6,"Directed",3821,NA,1
100,88,"Directed",3822,NA,1
100,89,"Directed",3823,NA,1
100,90,"Directed",3824,NA,1
100,91,"Directed",3825,NA,1
100,92,"Directed",3826,NA,1
100,93,"Directed",3827,NA,1
100,94,"Directed",3828,NA,1
100,95,"Directed",3829,NA,1
100,96,"Directed",3830,NA,1
100,97,"Directed",3831,NA,1
100,98,"Directed",3832,NA,1
100,99,"Directed",3833,NA,1
100,101,"Directed",3834,NA,1
100,102,"Directed",3835,NA,1
100,103,"Directed",3836,NA,1
100,104,"Directed",3837,NA,1
100,105,"Directed",3838,NA,1
100,106,"Directed",3839,NA,1
100,107,"Directed",3840,NA,1
100,108,"Directed",3841,NA,1
100,133,"Directed",3842,NA,1
100,137,"Directed",3843,NA,1
101,57,"Directed",3844,NA,1
101,58,"Directed",3845,NA,1
101,63,"Directed",3846,NA,1
101,88,"Directed",3847,NA,1
101,89,"Directed",3848,NA,1
101,90,"Directed",3849,NA,1
101,91,"Directed",3850,NA,1
101,92,"Directed",3851,NA,1
101,93,"Directed",3852,NA,1
101,94,"Directed",3853,NA,1
101,95,"Directed",3854,NA,1
101,96,"Directed",3855,NA,1
101,97,"Directed",3856,NA,1
101,98,"Directed",3857,NA,1
101,99,"Directed",3858,NA,1
101,100,"Directed",3859,NA,1
101,102,"Directed",3860,NA,1
101,103,"Directed",3861,NA,1
101,104,"Directed",3862,NA,1
101,105,"Directed",3863,NA,1
101,106,"Directed",3864,NA,1
101,107,"Directed",3865,NA,1
101,108,"Directed",3866,NA,1
101,128,"Directed",3867,NA,1
101,129,"Directed",3868,NA,1
101,137,"Directed",3869,NA,1
102,4,"Directed",3870,NA,1
102,6,"Directed",3871,NA,1
102,20,"Directed",3872,NA,1
102,21,"Directed",3873,NA,1
102,27,"Directed",3874,NA,1
102,29,"Directed",3875,NA,1
102,31,"Directed",3876,NA,1
102,34,"Directed",3877,NA,1
102,35,"Directed",3878,NA,1
102,43,"Directed",3879,NA,1
102,45,"Directed",3880,NA,1
102,57,"Directed",3881,NA,1
102,58,"Directed",3882,NA,1
102,63,"Directed",3883,NA,1
102,69,"Directed",3884,NA,1
102,70,"Directed",3885,NA,1
102,71,"Directed",3886,NA,1
102,73,"Directed",3887,NA,1
102,87,"Directed",3888,NA,1
102,88,"Directed",3889,NA,1
102,89,"Directed",3890,NA,1
102,90,"Directed",3891,NA,1
102,91,"Directed",3892,NA,1
102,92,"Directed",3893,NA,1
102,93,"Directed",3894,NA,1
102,94,"Directed",3895,NA,1
102,95,"Directed",3896,NA,1
102,96,"Directed",3897,NA,1
102,97,"Directed",3898,NA,1
102,98,"Directed",3899,NA,1
102,99,"Directed",3900,NA,1
102,100,"Directed",3901,NA,1
102,101,"Directed",3902,NA,1
102,103,"Directed",3903,NA,1
102,104,"Directed",3904,NA,1
102,107,"Directed",3905,NA,1
102,108,"Directed",3906,NA,1
102,116,"Directed",3907,NA,1
102,119,"Directed",3908,NA,1
102,122,"Directed",3909,NA,1
102,123,"Directed",3910,NA,1
102,127,"Directed",3911,NA,1
102,128,"Directed",3912,NA,1
102,129,"Directed",3913,NA,1
102,132,"Directed",3914,NA,1
102,133,"Directed",3915,NA,1
102,137,"Directed",3916,NA,1
102,138,"Directed",3917,NA,1
102,145,"Directed",3918,NA,1
102,148,"Directed",3919,NA,1
103,29,"Directed",3920,NA,1
103,84,"Directed",3921,NA,1
103,86,"Directed",3922,NA,1
103,87,"Directed",3923,NA,1
103,88,"Directed",3924,NA,1
103,89,"Directed",3925,NA,1
103,90,"Directed",3926,NA,1
103,91,"Directed",3927,NA,1
103,92,"Directed",3928,NA,1
103,93,"Directed",3929,NA,1
103,94,"Directed",3930,NA,1
103,95,"Directed",3931,NA,1
103,96,"Directed",3932,NA,1
103,97,"Directed",3933,NA,1
103,98,"Directed",3934,NA,1
103,99,"Directed",3935,NA,1
103,100,"Directed",3936,NA,1
103,101,"Directed",3937,NA,1
103,102,"Directed",3938,NA,1
103,104,"Directed",3939,NA,1
103,105,"Directed",3940,NA,1
103,106,"Directed",3941,NA,1
103,107,"Directed",3942,NA,1
103,108,"Directed",3943,NA,1
103,116,"Directed",3944,NA,1
103,122,"Directed",3945,NA,1
103,125,"Directed",3946,NA,1
103,128,"Directed",3947,NA,1
103,133,"Directed",3948,NA,1
103,134,"Directed",3949,NA,1
103,136,"Directed",3950,NA,1
103,137,"Directed",3951,NA,1
103,138,"Directed",3952,NA,1
103,146,"Directed",3953,NA,1
104,24,"Directed",3954,NA,1
104,28,"Directed",3955,NA,1
104,29,"Directed",3956,NA,1
104,50,"Directed",3957,NA,1
104,51,"Directed",3958,NA,1
104,54,"Directed",3959,NA,1
104,55,"Directed",3960,NA,1
104,57,"Directed",3961,NA,1
104,59,"Directed",3962,NA,1
104,63,"Directed",3963,NA,1
104,64,"Directed",3964,NA,1
104,70,"Directed",3965,NA,1
104,73,"Directed",3966,NA,1
104,84,"Directed",3967,NA,1
104,87,"Directed",3968,NA,1
104,88,"Directed",3969,NA,1
104,89,"Directed",3970,NA,1
104,90,"Directed",3971,NA,1
104,91,"Directed",3972,NA,1
104,92,"Directed",3973,NA,1
104,93,"Directed",3974,NA,1
104,94,"Directed",3975,NA,1
104,95,"Directed",3976,NA,1
104,96,"Directed",3977,NA,1
104,97,"Directed",3978,NA,1
104,98,"Directed",3979,NA,1
104,99,"Directed",3980,NA,1
104,100,"Directed",3981,NA,1
104,101,"Directed",3982,NA,1
104,102,"Directed",3983,NA,1
104,103,"Directed",3984,NA,1
104,105,"Directed",3985,NA,1
104,106,"Directed",3986,NA,1
104,107,"Directed",3987,NA,1
104,108,"Directed",3988,NA,1
104,114,"Directed",3989,NA,1
104,116,"Directed",3990,NA,1
104,122,"Directed",3991,NA,1
104,125,"Directed",3992,NA,1
104,130,"Directed",3993,NA,1
104,133,"Directed",3994,NA,1
104,137,"Directed",3995,NA,1
104,138,"Directed",3996,NA,1
104,139,"Directed",3997,NA,1
104,146,"Directed",3998,NA,1
105,25,"Directed",3999,NA,1
105,34,"Directed",4000,NA,1
105,35,"Directed",4001,NA,1
105,37,"Directed",4002,NA,1
105,43,"Directed",4003,NA,1
105,44,"Directed",4004,NA,1
105,45,"Directed",4005,NA,1
105,51,"Directed",4006,NA,1
105,56,"Directed",4007,NA,1
105,57,"Directed",4008,NA,1
105,59,"Directed",4009,NA,1
105,62,"Directed",4010,NA,1
105,63,"Directed",4011,NA,1
105,85,"Directed",4012,NA,1
105,88,"Directed",4013,NA,1
105,89,"Directed",4014,NA,1
105,90,"Directed",4015,NA,1
105,91,"Directed",4016,NA,1
105,92,"Directed",4017,NA,1
105,93,"Directed",4018,NA,1
105,94,"Directed",4019,NA,1
105,95,"Directed",4020,NA,1
105,96,"Directed",4021,NA,1
105,97,"Directed",4022,NA,1
105,98,"Directed",4023,NA,1
105,99,"Directed",4024,NA,1
105,100,"Directed",4025,NA,1
105,101,"Directed",4026,NA,1
105,102,"Directed",4027,NA,1
105,103,"Directed",4028,NA,1
105,104,"Directed",4029,NA,1
105,106,"Directed",4030,NA,1
105,107,"Directed",4031,NA,1
105,108,"Directed",4032,NA,1
105,116,"Directed",4033,NA,1
105,122,"Directed",4034,NA,1
105,124,"Directed",4035,NA,1
105,125,"Directed",4036,NA,1
105,132,"Directed",4037,NA,1
105,133,"Directed",4038,NA,1
105,134,"Directed",4039,NA,1
105,136,"Directed",4040,NA,1
105,137,"Directed",4041,NA,1
105,138,"Directed",4042,NA,1
105,148,"Directed",4043,NA,1
106,93,"Directed",4044,NA,1
107,25,"Directed",4045,NA,1
107,27,"Directed",4046,NA,1
107,35,"Directed",4047,NA,1
107,50,"Directed",4048,NA,1
107,51,"Directed",4049,NA,1
107,55,"Directed",4050,NA,1
107,57,"Directed",4051,NA,1
107,58,"Directed",4052,NA,1
107,59,"Directed",4053,NA,1
107,63,"Directed",4054,NA,1
107,71,"Directed",4055,NA,1
107,75,"Directed",4056,NA,1
107,88,"Directed",4057,NA,1
107,89,"Directed",4058,NA,1
107,90,"Directed",4059,NA,1
107,91,"Directed",4060,NA,1
107,92,"Directed",4061,NA,1
107,93,"Directed",4062,NA,1
107,94,"Directed",4063,NA,1
107,95,"Directed",4064,NA,1
107,96,"Directed",4065,NA,1
107,97,"Directed",4066,NA,1
107,98,"Directed",4067,NA,1
107,99,"Directed",4068,NA,1
107,100,"Directed",4069,NA,1
107,101,"Directed",4070,NA,1
107,102,"Directed",4071,NA,1
107,103,"Directed",4072,NA,1
107,104,"Directed",4073,NA,1
107,105,"Directed",4074,NA,1
107,106,"Directed",4075,NA,1
107,108,"Directed",4076,NA,1
107,116,"Directed",4077,NA,1
107,117,"Directed",4078,NA,1
107,123,"Directed",4079,NA,1
107,124,"Directed",4080,NA,1
107,125,"Directed",4081,NA,1
107,127,"Directed",4082,NA,1
107,128,"Directed",4083,NA,1
107,129,"Directed",4084,NA,1
107,132,"Directed",4085,NA,1
107,133,"Directed",4086,NA,1
107,134,"Directed",4087,NA,1
107,137,"Directed",4088,NA,1
107,138,"Directed",4089,NA,1
107,145,"Directed",4090,NA,1
108,57,"Directed",4091,NA,1
108,62,"Directed",4092,NA,1
108,71,"Directed",4093,NA,1
108,88,"Directed",4094,NA,1
108,89,"Directed",4095,NA,1
108,90,"Directed",4096,NA,1
108,91,"Directed",4097,NA,1
108,92,"Directed",4098,NA,1
108,93,"Directed",4099,NA,1
108,94,"Directed",4100,NA,1
108,95,"Directed",4101,NA,1
108,96,"Directed",4102,NA,1
108,97,"Directed",4103,NA,1
108,98,"Directed",4104,NA,1
108,99,"Directed",4105,NA,1
108,100,"Directed",4106,NA,1
108,101,"Directed",4107,NA,1
108,102,"Directed",4108,NA,1
108,103,"Directed",4109,NA,1
108,104,"Directed",4110,NA,1
108,105,"Directed",4111,NA,1
108,106,"Directed",4112,NA,1
108,107,"Directed",4113,NA,1
109,62,"Directed",4114,NA,1
109,88,"Directed",4115,NA,1
109,89,"Directed",4116,NA,1
109,92,"Directed",4117,NA,1
109,98,"Directed",4118,NA,1
109,102,"Directed",4119,NA,1
109,104,"Directed",4120,NA,1
109,108,"Directed",4121,NA,1
109,116,"Directed",4122,NA,1
109,133,"Directed",4123,NA,1
109,137,"Directed",4124,NA,1
110,6,"Directed",4125,NA,1
110,7,"Directed",4126,NA,1
110,9,"Directed",4127,NA,1
110,19,"Directed",4128,NA,1
110,21,"Directed",4129,NA,1
110,24,"Directed",4130,NA,1
110,34,"Directed",4131,NA,1
110,35,"Directed",4132,NA,1
110,36,"Directed",4133,NA,1
110,37,"Directed",4134,NA,1
110,40,"Directed",4135,NA,1
110,43,"Directed",4136,NA,1
110,44,"Directed",4137,NA,1
110,54,"Directed",4138,NA,1
110,58,"Directed",4139,NA,1
110,63,"Directed",4140,NA,1
110,70,"Directed",4141,NA,1
110,71,"Directed",4142,NA,1
110,90,"Directed",4143,NA,1
110,91,"Directed",4144,NA,1
110,92,"Directed",4145,NA,1
110,95,"Directed",4146,NA,1
110,96,"Directed",4147,NA,1
110,111,"Directed",4148,NA,1
110,112,"Directed",4149,NA,1
110,113,"Directed",4150,NA,1
110,114,"Directed",4151,NA,1
110,134,"Directed",4152,NA,1
110,137,"Directed",4153,NA,1
110,140,"Directed",4154,NA,1
110,146,"Directed",4155,NA,1
111,6,"Directed",4156,NA,1
111,11,"Directed",4157,NA,1
111,19,"Directed",4158,NA,1
111,21,"Directed",4159,NA,1
111,24,"Directed",4160,NA,1
111,29,"Directed",4161,NA,1
111,34,"Directed",4162,NA,1
111,36,"Directed",4163,NA,1
111,37,"Directed",4164,NA,1
111,40,"Directed",4165,NA,1
111,43,"Directed",4166,NA,1
111,45,"Directed",4167,NA,1
111,70,"Directed",4168,NA,1
111,86,"Directed",4169,NA,1
111,93,"Directed",4170,NA,1
111,96,"Directed",4171,NA,1
111,102,"Directed",4172,NA,1
111,110,"Directed",4173,NA,1
111,112,"Directed",4174,NA,1
111,113,"Directed",4175,NA,1
111,114,"Directed",4176,NA,1
111,115,"Directed",4177,NA,1
111,116,"Directed",4178,NA,1
111,118,"Directed",4179,NA,1
111,119,"Directed",4180,NA,1
111,122,"Directed",4181,NA,1
111,123,"Directed",4182,NA,1
111,124,"Directed",4183,NA,1
111,128,"Directed",4184,NA,1
111,131,"Directed",4185,NA,1
111,133,"Directed",4186,NA,1
111,134,"Directed",4187,NA,1
111,135,"Directed",4188,NA,1
111,137,"Directed",4189,NA,1
111,138,"Directed",4190,NA,1
111,140,"Directed",4191,NA,1
111,142,"Directed",4192,NA,1
111,146,"Directed",4193,NA,1
112,4,"Directed",4194,NA,1
112,6,"Directed",4195,NA,1
112,7,"Directed",4196,NA,1
112,9,"Directed",4197,NA,1
112,10,"Directed",4198,NA,1
112,11,"Directed",4199,NA,1
112,12,"Directed",4200,NA,1
112,13,"Directed",4201,NA,1
112,15,"Directed",4202,NA,1
112,16,"Directed",4203,NA,1
112,17,"Directed",4204,NA,1
112,19,"Directed",4205,NA,1
112,20,"Directed",4206,NA,1
112,21,"Directed",4207,NA,1
112,24,"Directed",4208,NA,1
112,25,"Directed",4209,NA,1
112,26,"Directed",4210,NA,1
112,27,"Directed",4211,NA,1
112,28,"Directed",4212,NA,1
112,29,"Directed",4213,NA,1
112,31,"Directed",4214,NA,1
112,33,"Directed",4215,NA,1
112,34,"Directed",4216,NA,1
112,35,"Directed",4217,NA,1
112,36,"Directed",4218,NA,1
112,37,"Directed",4219,NA,1
112,38,"Directed",4220,NA,1
112,39,"Directed",4221,NA,1
112,40,"Directed",4222,NA,1
112,41,"Directed",4223,NA,1
112,42,"Directed",4224,NA,1
112,43,"Directed",4225,NA,1
112,44,"Directed",4226,NA,1
112,45,"Directed",4227,NA,1
112,46,"Directed",4228,NA,1
112,50,"Directed",4229,NA,1
112,51,"Directed",4230,NA,1
112,52,"Directed",4231,NA,1
112,54,"Directed",4232,NA,1
112,55,"Directed",4233,NA,1
112,56,"Directed",4234,NA,1
112,57,"Directed",4235,NA,1
112,58,"Directed",4236,NA,1
112,59,"Directed",4237,NA,1
112,63,"Directed",4238,NA,1
112,64,"Directed",4239,NA,1
112,68,"Directed",4240,NA,1
112,69,"Directed",4241,NA,1
112,70,"Directed",4242,NA,1
112,71,"Directed",4243,NA,1
112,80,"Directed",4244,NA,1
112,84,"Directed",4245,NA,1
112,85,"Directed",4246,NA,1
112,86,"Directed",4247,NA,1
112,87,"Directed",4248,NA,1
112,88,"Directed",4249,NA,1
112,89,"Directed",4250,NA,1
112,91,"Directed",4251,NA,1
112,92,"Directed",4252,NA,1
112,93,"Directed",4253,NA,1
112,95,"Directed",4254,NA,1
112,96,"Directed",4255,NA,1
112,99,"Directed",4256,NA,1
112,100,"Directed",4257,NA,1
112,102,"Directed",4258,NA,1
112,103,"Directed",4259,NA,1
112,107,"Directed",4260,NA,1
112,110,"Directed",4261,NA,1
112,111,"Directed",4262,NA,1
112,113,"Directed",4263,NA,1
112,114,"Directed",4264,NA,1
112,116,"Directed",4265,NA,1
112,120,"Directed",4266,NA,1
112,122,"Directed",4267,NA,1
112,123,"Directed",4268,NA,1
112,125,"Directed",4269,NA,1
112,128,"Directed",4270,NA,1
112,134,"Directed",4271,NA,1
112,137,"Directed",4272,NA,1
112,138,"Directed",4273,NA,1
112,140,"Directed",4274,NA,1
112,146,"Directed",4275,NA,1
112,148,"Directed",4276,NA,1
113,6,"Directed",4277,NA,1
113,7,"Directed",4278,NA,1
113,8,"Directed",4279,NA,1
113,9,"Directed",4280,NA,1
113,10,"Directed",4281,NA,1
113,11,"Directed",4282,NA,1
113,12,"Directed",4283,NA,1
113,14,"Directed",4284,NA,1
113,16,"Directed",4285,NA,1
113,20,"Directed",4286,NA,1
113,21,"Directed",4287,NA,1
113,25,"Directed",4288,NA,1
113,27,"Directed",4289,NA,1
113,28,"Directed",4290,NA,1
113,29,"Directed",4291,NA,1
113,31,"Directed",4292,NA,1
113,34,"Directed",4293,NA,1
113,35,"Directed",4294,NA,1
113,36,"Directed",4295,NA,1
113,37,"Directed",4296,NA,1
113,38,"Directed",4297,NA,1
113,39,"Directed",4298,NA,1
113,40,"Directed",4299,NA,1
113,42,"Directed",4300,NA,1
113,43,"Directed",4301,NA,1
113,44,"Directed",4302,NA,1
113,45,"Directed",4303,NA,1
113,50,"Directed",4304,NA,1
113,51,"Directed",4305,NA,1
113,54,"Directed",4306,NA,1
113,55,"Directed",4307,NA,1
113,56,"Directed",4308,NA,1
113,57,"Directed",4309,NA,1
113,59,"Directed",4310,NA,1
113,63,"Directed",4311,NA,1
113,70,"Directed",4312,NA,1
113,71,"Directed",4313,NA,1
113,84,"Directed",4314,NA,1
113,86,"Directed",4315,NA,1
113,87,"Directed",4316,NA,1
113,88,"Directed",4317,NA,1
113,89,"Directed",4318,NA,1
113,91,"Directed",4319,NA,1
113,92,"Directed",4320,NA,1
113,93,"Directed",4321,NA,1
113,94,"Directed",4322,NA,1
113,95,"Directed",4323,NA,1
113,96,"Directed",4324,NA,1
113,100,"Directed",4325,NA,1
113,107,"Directed",4326,NA,1
113,110,"Directed",4327,NA,1
113,111,"Directed",4328,NA,1
113,112,"Directed",4329,NA,1
113,114,"Directed",4330,NA,1
113,116,"Directed",4331,NA,1
113,122,"Directed",4332,NA,1
113,125,"Directed",4333,NA,1
113,132,"Directed",4334,NA,1
113,133,"Directed",4335,NA,1
113,137,"Directed",4336,NA,1
113,138,"Directed",4337,NA,1
113,140,"Directed",4338,NA,1
114,4,"Directed",4339,NA,1
114,6,"Directed",4340,NA,1
114,12,"Directed",4341,NA,1
114,14,"Directed",4342,NA,1
114,16,"Directed",4343,NA,1
114,18,"Directed",4344,NA,1
114,20,"Directed",4345,NA,1
114,21,"Directed",4346,NA,1
114,22,"Directed",4347,NA,1
114,24,"Directed",4348,NA,1
114,25,"Directed",4349,NA,1
114,27,"Directed",4350,NA,1
114,28,"Directed",4351,NA,1
114,29,"Directed",4352,NA,1
114,31,"Directed",4353,NA,1
114,33,"Directed",4354,NA,1
114,35,"Directed",4355,NA,1
114,36,"Directed",4356,NA,1
114,37,"Directed",4357,NA,1
114,40,"Directed",4358,NA,1
114,43,"Directed",4359,NA,1
114,54,"Directed",4360,NA,1
114,55,"Directed",4361,NA,1
114,56,"Directed",4362,NA,1
114,57,"Directed",4363,NA,1
114,58,"Directed",4364,NA,1
114,59,"Directed",4365,NA,1
114,63,"Directed",4366,NA,1
114,70,"Directed",4367,NA,1
114,71,"Directed",4368,NA,1
114,76,"Directed",4369,NA,1
114,85,"Directed",4370,NA,1
114,86,"Directed",4371,NA,1
114,87,"Directed",4372,NA,1
114,89,"Directed",4373,NA,1
114,93,"Directed",4374,NA,1
114,94,"Directed",4375,NA,1
114,95,"Directed",4376,NA,1
114,99,"Directed",4377,NA,1
114,102,"Directed",4378,NA,1
114,104,"Directed",4379,NA,1
114,110,"Directed",4380,NA,1
114,111,"Directed",4381,NA,1
114,112,"Directed",4382,NA,1
114,113,"Directed",4383,NA,1
114,115,"Directed",4384,NA,1
114,116,"Directed",4385,NA,1
114,117,"Directed",4386,NA,1
114,119,"Directed",4387,NA,1
114,122,"Directed",4388,NA,1
114,123,"Directed",4389,NA,1
114,125,"Directed",4390,NA,1
114,126,"Directed",4391,NA,1
114,128,"Directed",4392,NA,1
114,129,"Directed",4393,NA,1
114,130,"Directed",4394,NA,1
114,132,"Directed",4395,NA,1
114,133,"Directed",4396,NA,1
114,134,"Directed",4397,NA,1
114,135,"Directed",4398,NA,1
114,136,"Directed",4399,NA,1
114,137,"Directed",4400,NA,1
114,138,"Directed",4401,NA,1
114,139,"Directed",4402,NA,1
114,142,"Directed",4403,NA,1
114,146,"Directed",4404,NA,1
114,147,"Directed",4405,NA,1
114,148,"Directed",4406,NA,1
115,6,"Directed",4407,NA,1
115,11,"Directed",4408,NA,1
115,24,"Directed",4409,NA,1
115,27,"Directed",4410,NA,1
115,29,"Directed",4411,NA,1
115,31,"Directed",4412,NA,1
115,34,"Directed",4413,NA,1
115,35,"Directed",4414,NA,1
115,39,"Directed",4415,NA,1
115,40,"Directed",4416,NA,1
115,44,"Directed",4417,NA,1
115,45,"Directed",4418,NA,1
115,57,"Directed",4419,NA,1
115,88,"Directed",4420,NA,1
115,89,"Directed",4421,NA,1
115,110,"Directed",4422,NA,1
115,116,"Directed",4423,NA,1
115,119,"Directed",4424,NA,1
115,122,"Directed",4425,NA,1
115,125,"Directed",4426,NA,1
115,128,"Directed",4427,NA,1
115,129,"Directed",4428,NA,1
115,131,"Directed",4429,NA,1
115,133,"Directed",4430,NA,1
115,134,"Directed",4431,NA,1
115,137,"Directed",4432,NA,1
115,138,"Directed",4433,NA,1
115,142,"Directed",4434,NA,1
115,143,"Directed",4435,NA,1
115,144,"Directed",4436,NA,1
115,145,"Directed",4437,NA,1
115,146,"Directed",4438,NA,1
115,147,"Directed",4439,NA,1
115,148,"Directed",4440,NA,1
116,11,"Directed",4441,NA,1
116,35,"Directed",4442,NA,1
116,57,"Directed",4443,NA,1
116,71,"Directed",4444,NA,1
116,86,"Directed",4445,NA,1
116,89,"Directed",4446,NA,1
116,91,"Directed",4447,NA,1
116,102,"Directed",4448,NA,1
116,110,"Directed",4449,NA,1
116,111,"Directed",4450,NA,1
116,115,"Directed",4451,NA,1
